,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
WinMart+,26.355566,23.361645,25.564322,26.184066,26.609144,23.100183,22.105031,27.424399,25.177287,23.133746,24.367692,23.399377,24.142207,25.193158,25.393594,21.966961,27.393295,23.624058,19.142882,22.640685,25.375320,25.331567,23.166620,25.644713,23.045673,19.684855,22.373154,26.371028,27.355335,24.355290,21.887869,24.328415,27.155633,22.500762,27.487869,24.493494,21.246323,21.993269,20.763566,25.947265,25.723455,25.209526,21.088651,25.554903,23.870838,22.899021,25.408531,28.184431,18.596701,21.545029,25.582072,23.103223,23.321747,21.589468,24.928715,25.154960,20.753557,24.727281,20.473324,26.897260,27.337234,20.152325,22.796775,22.135567,23.870279,20.483584,23.189162,27.516613,21.065247,24.239775,27.348030,21.913354,26.668227,26.989743,23.947166,23.677996,27.682109,25.707229,16.933649,15.294489,23.926718,21.850890,25.743040,26.157709,25.907033,27.526751,22.278620,27.145560,26.822500,20.336614,17.628077,22.247856,23.403515,19.801821,26.251173,15.226614,14.196151,22.899732,27.985071,22.112007,17.699108,29.656792,18.698466,17.161065,21.159037,0.000000,18.704646,23.758958,24.107348,17.339348,22.662119,13.749049,19.203093,11.424476,24.756942,20.728470,22.907862,19.384900,17.579770,20.802101,27.413555,20.731542,25.831773,20.178485,26.122635,20.790310
WinMart+,28.669276,29.685510,27.625288,28.446177,29.307905,26.275713,22.619876,30.008871,27.633367,23.742340,26.802042,23.970841,26.579249,27.417930,28.273063,22.604884,29.763868,26.218518,18.250950,23.279956,28.484128,25.750656,23.659194,29.152029,21.796023,24.379454,23.030964,28.383212,29.838943,27.802811,22.509240,24.757610,28.245005,21.183062,28.037442,27.458669,22.066822,22.552465,19.434836,26.255857,28.690460,25.617375,21.762753,27.414491,24.258127,25.965065,25.795448,28.461455,19.711823,22.156956,25.884981,25.725073,23.714318,20.070954,27.515353,26.727220,19.120178,27.159070,23.268324,25.339369,29.441990,21.277095,26.443563,20.319408,26.760021,18.568789,25.195754,27.824473,22.083553,24.595246,27.609123,19.984893,28.359966,28.896093,26.824080,26.005843,27.962948,24.262407,18.387895,20.411290,28.202214,26.111666,27.879810,26.460680,26.136673,29.422461,23.563972,27.369690,28.341474,16.670492,16.203562,24.856397,25.752056,22.232060,26.480708,20.995824,20.612094,24.206838,27.198061,24.878104,14.090815,29.220351,21.505267,15.698815,17.942365,20.076855,0.000000,24.342262,24.587707,19.848228,21.808781,14.976530,22.887478,16.035937,25.019057,22.350044,18.068269,12.930950,22.156151,18.087444,26.730724,15.628532,25.232728,16.291163,25.528875,18.703794
WinMart+,29.092455,30.512325,27.814710,28.861739,30.202686,26.197686,27.963384,31.033274,27.932788,27.279584,26.876235,30.509996,26.595942,27.617978,28.870009,26.131000,30.513319,26.120063,21.922663,30.091693,29.212634,31.331609,28.385428,30.303159,25.545529,23.799264,26.487555,28.751058,30.661234,28.395147,25.569913,30.172400,28.539440,25.162510,28.305642,27.810240,25.805849,27.714598,23.546611,28.887141,29.434749,30.999542,24.921303,27.577847,28.142239,25.714867,30.931593,29.153721,24.651109,25.083193,29.216540,25.129311,27.415151,24.757148,27.804336,26.749003,24.260932,27.254260,21.677729,28.330208,30.024293,26.019061,26.418507,25.977112,26.488655,24.631155,24.708412,33.147320,26.757663,28.708821,28.962038,24.761655,28.654649,29.327004,26.584672,25.426221,32.975974,26.476931,25.128850,25.555854,28.679322,25.846257,31.058660,30.829377,26.279197,29.931913,21.495064,27.506926,28.588959,21.853594,22.612677,24.860959,25.041671,21.861988,26.623229,26.579999,26.288204,22.607186,27.293749,22.410368,23.215890,29.651781,25.823857,26.078280,16.383098,26.845923,21.401872,0.000000,23.196588,23.290436,23.216525,26.589740,28.374492,23.884291,26.625877,26.011978,26.142217,22.274830,26.448602,21.445597,26.743632,23.356162,25.156440,21.303402,25.468327,24.531916
Phường Ô Chợ Dừa,23.603772,24.355923,23.034569,23.585777,23.409845,22.664785,23.622292,24.613208,21.944237,24.216109,20.564619,25.486859,22.987130,22.256654,21.662426,23.843199,24.983612,22.146623,21.240377,25.513829,21.053765,26.621757,24.264732,23.851591,24.194344,20.979850,24.233247,25.240994,24.473362,22.711804,23.727367,25.810285,24.389038,23.849158,24.118493,20.761294,23.412530,23.658591,22.622280,25.208994,19.654776,26.255249,23.760655,25.155530,24.598942,21.134987,26.394688,25.015473,23.704093,22.920205,19.394587,20.656244,24.042666,23.597006,19.397946,23.088053,23.114449,23.618947,20.169030,24.474311,25.107612,23.342247,22.111434,24.227688,18.620681,22.973844,18.095595,28.143228,22.343910,25.260151,25.570389,22.973626,24.780654,24.934612,16.374700,17.513343,28.169916,27.121969,22.507646,22.929993,20.243401,23.329629,19.934818,27.101208,23.752309,25.596465,18.483833,24.358371,24.311032,23.972778,21.992148,20.819267,16.130885,20.735536,23.866348,23.388145,23.233844,15.768128,25.247210,17.771711,21.794206,25.614432,23.313371,23.270105,19.021168,23.333661,20.925341,20.629253,0.000000,21.887340,21.472361,23.459715,24.479700,22.393805,23.129931,23.614314,23.028330,19.891307,24.586668,21.293827,25.574241,22.124720,24.178763,21.221786,24.484377,22.885572
Chợ Xanh Văn Quán,25.817590,21.170875,25.175976,25.644751,25.754297,20.977001,20.394157,26.412136,24.787992,20.695710,24.151292,21.078387,23.949469,24.839773,24.852552,19.941544,26.595924,23.564967,20.048937,20.395281,24.865952,27.396238,21.182721,25.000089,23.127911,20.489548,19.850096,25.834566,26.532317,24.081391,18.678712,25.804373,26.472398,22.723702,26.757588,24.209057,19.096095,19.084380,21.483572,27.307629,25.150962,22.234547,19.665144,25.175823,24.461227,23.033244,22.512077,27.250300,17.040079,19.863620,25.036359,23.174724,23.938427,22.127033,24.576125,24.880424,21.605093,24.521003,21.309308,23.460538,26.617886,20.061786,22.913844,22.557547,23.753234,21.419230,23.109199,25.469523,18.378008,24.190032,26.674556,22.360966,26.151640,26.373687,23.803011,23.596663,25.763732,21.769645,19.683680,15.596009,23.722738,22.318595,25.130757,24.929333,22.626606,26.831884,22.580939,22.932021,26.326422,21.552072,19.688368,22.505693,23.394961,20.994351,22.819995,19.795050,19.407651,23.026782,27.294435,25.613897,19.773346,28.629480,15.438559,19.399608,23.911877,20.341353,20.432143,25.519602,25.453135,0.000000,24.847842,22.048958,15.768632,20.443969,24.203189,12.676968,22.912838,20.442748,16.806013,21.478779,27.050264,21.505815,25.636290,21.061712,25.900964,21.394771
Noble Moment,28.937725,30.035660,27.843642,28.712301,29.696194,26.495182,27.962302,30.397459,27.910827,27.362290,27.058667,25.954471,26.830603,27.659517,28.628858,24.754866,30.073001,26.485699,22.814081,25.435388,28.877065,30.833126,28.317009,29.628243,23.145321,24.536837,25.395271,28.619864,30.169053,28.227180,24.634615,29.852575,28.450268,22.626484,28.242711,27.804493,24.681343,24.461598,20.978173,28.761313,29.073176,30.548948,23.974606,27.614442,28.105430,26.279611,30.512426,28.991177,23.011753,24.193163,26.141720,25.982133,27.467413,21.788562,27.809440,26.879834,21.025858,27.322197,23.452076,28.261629,29.704683,24.631900,26.856726,22.339760,27.080091,20.800933,25.403220,32.430354,25.336677,28.614278,28.705061,22.143182,28.554759,29.127598,27.143922,26.310017,32.316548,25.759520,23.312523,24.084990,28.783082,26.546251,28.193877,30.483533,27.085223,29.659178,23.820563,28.316362,28.509989,20.561416,18.471060,25.393037,26.045696,22.462509,27.439137,24.941646,24.648514,24.510968,27.350963,25.351098,20.862297,29.436183,24.535577,23.490848,18.671248,24.929413,18.145085,22.013008,24.856013,22.311719,0.000000,23.876987,26.684480,21.980832,18.671071,24.881407,16.598263,14.009726,25.249346,14.528110,28.109545,19.105261,26.402164,19.110986,26.692996,22.106075
WinMart+,29.520124,30.557227,28.449490,29.275069,30.277674,27.292121,23.502608,30.892975,28.608077,24.927398,27.860421,25.088983,27.657756,28.326458,29.350992,23.709477,30.508168,27.422830,20.443850,24.444823,29.626276,26.758490,24.598795,30.360949,24.536723,25.510966,24.392727,29.118506,30.619774,29.180300,23.596444,25.670884,28.298970,24.112001,28.604949,28.673607,23.390781,23.510642,22.547907,27.053778,29.759617,26.592334,22.825213,28.165293,25.040241,27.447310,26.728528,29.421336,21.153113,23.157616,27.135924,27.024436,24.459694,23.542930,28.559051,27.399441,22.957880,27.805062,25.054573,26.150765,30.124370,22.947464,28.137729,24.412673,28.044180,23.064313,26.290509,28.798300,23.896394,25.356509,28.407274,24.359459,28.974824,29.558114,28.086625,27.420248,28.884797,25.101048,20.539757,22.154935,29.871467,27.990341,28.905637,27.268941,26.735230,30.042497,25.739854,28.040282,28.888121,23.250025,20.340766,27.656398,27.218559,25.249613,27.105028,23.096132,22.684603,26.306481,27.807767,27.369035,20.659195,29.809425,23.071241,19.044696,23.030514,22.557584,17.550152,27.688045,26.312850,20.885239,25.824077,0.000000,25.223755,14.116399,27.821505,23.720235,23.528319,17.692514,21.222082,21.074697,27.922715,19.650150,26.272793,19.033728,26.563654,19.996625
Co.opmart,27.113999,24.337813,26.297835,26.928128,27.437591,24.121829,23.065898,28.182818,26.057615,24.295408,25.316057,24.490807,25.111018,26.006636,26.372502,23.155423,28.064325,24.702891,20.286603,23.836719,26.417966,26.176448,24.105875,26.759713,24.197284,20.837180,23.741898,27.027299,28.057781,25.612353,23.059200,25.162782,27.769997,23.767428,28.076049,25.593314,22.737715,23.035223,22.244957,26.582499,26.693010,26.032616,22.318541,26.221538,24.621257,24.224145,26.639936,28.808998,20.540631,24.539607,26.556056,24.240178,27.373979,23.161087,25.872647,25.758656,22.565635,25.341439,22.044777,28.330965,27.951290,22.152356,24.323809,23.926349,25.007615,22.599946,24.108419,29.995940,23.035774,27.609664,27.909950,23.837481,27.214385,27.572592,25.068084,24.903680,29.883462,27.021915,20.126699,16.776095,25.438836,23.473026,26.643290,28.458170,26.390067,28.072890,23.863687,27.627863,27.305712,22.847791,20.032173,23.811232,24.676076,21.862515,26.739116,21.024035,20.211112,24.193306,28.452805,23.518753,20.178628,30.114063,18.229744,19.807845,22.968384,21.299136,21.240500,25.228120,25.114224,16.592494,24.272734,26.812878,0.000000,16.520982,26.114104,21.633166,24.620587,21.042561,16.544927,22.272648,27.687826,22.458027,26.095417,21.707162,26.381067,22.259835
WinMart+,28.285646,23.665048,27.425335,28.069350,28.649069,23.482322,22.586814,29.233624,27.366615,23.553005,26.703221,23.771320,26.522966,27.223650,27.809589,22.553700,29.121223,26.245898,20.034447,23.149380,27.946060,25.389226,23.517962,28.385267,23.475570,24.778201,22.879773,28.043406,29.155433,27.390739,22.467031,24.512162,26.988370,23.045471,27.289277,27.177597,22.078512,22.511824,21.663919,25.921545,28.131678,25.272966,21.810994,27.242619,24.086032,26.065617,25.445799,27.876108,20.105434,22.157892,25.985632,25.877930,23.589309,22.411911,27.259882,26.675432,21.832319,27.049703,24.143477,26.736208,28.919489,21.434936,26.397807,22.947241,26.656372,21.733756,25.403651,27.282118,22.060688,24.402383,27.175331,22.817805,28.072681,28.498897,26.699590,26.095832,27.431899,25.702321,19.586965,18.224894,27.576104,26.180755,27.530845,26.110971,25.886425,28.951981,24.479725,27.010113,28.080271,22.512339,19.612586,25.450969,25.904753,23.879622,26.199079,19.834120,19.295056,24.914055,27.083694,25.415115,20.742295,29.252418,20.795125,19.771523,22.177329,11.377668,19.180054,25.217386,25.101983,19.096036,23.958468,16.500470,22.272246,0.000000,25.523637,21.927169,22.464141,18.596145,21.440268,21.015727,27.323622,20.051292,25.825588,19.544931,26.100776,20.199058
9.0cafe,29.329811,30.650178,28.115609,29.100460,30.367735,26.669045,28.229712,31.130375,28.278833,27.636405,27.332404,30.620034,27.078357,27.953783,29.190488,26.529782,30.624342,26.701948,22.578632,30.218166,29.527762,31.384580,28.606152,30.524419,26.012273,24.464918,26.627429,28.961659,30.772669,28.888289,25.749187,30.288764,28.734417,25.691979,28.516380,28.271910,26.005947,27.951365,24.248661,29.050712,29.702931,31.063648,25.142227,27.846137,28.342363,26.521878,31.000919,29.306800,25.243948,25.283111,25.892541,25.690419,27.641402,25.428279,26.883705,27.022273,25.052303,27.490882,23.102526,28.509283,30.151214,26.245118,27.318532,26.632294,26.987139,25.509731,25.148076,33.086103,26.907543,28.872369,29.099370,25.739940,28.828537,29.485244,27.067121,26.044725,32.925179,26.577400,25.506625,25.834190,29.229486,26.971608,28.316155,30.893573,26.474017,30.053490,23.461522,27.670099,28.747038,23.156634,23.639799,26.157762,25.717585,23.598477,26.812622,26.765737,26.522365,24.350369,27.514765,24.872311,24.215569,29.778271,26.058617,26.457665,19.242401,27.040756,22.646633,28.535313,23.339050,23.615563,22.956080,26.903280,28.401585,24.413104,0.000000,26.199315,23.551674,20.603594,26.611956,15.998626,28.373590,20.968107,26.566551,18.929610,26.867879,23.179430
The Coffee House,27.306249,24.699933,26.512392,27.116639,27.616466,24.499627,23.464954,28.304460,26.309706,24.709628,25.620509,24.879172,25.431160,26.248056,26.629971,23.632386,28.185653,25.070074,20.853214,24.287935,26.696238,30.734382,24.457484,27.027571,24.616647,21.387441,24.226970,27.190202,28.179210,25.984759,23.530480,28.894959,27.896260,24.239008,28.186615,25.923819,23.339952,23.459737,22.863007,26.755916,26.939824,25.253355,23.140307,26.415904,27.247355,24.695901,25.881615,28.888240,21.420993,23.530266,26.808078,24.654393,26.782174,23.769014,26.150821,25.947731,23.283398,25.546240,22.710229,27.548006,28.067140,22.958951,24.842181,24.549821,25.379994,23.410533,24.454117,29.374983,23.749798,27.033893,28.020501,24.507334,27.345854,27.698839,25.435106,25.307346,29.325555,26.065077,21.466992,17.158578,25.889373,24.075192,26.874283,27.903653,26.526823,28.172951,24.429144,25.051557,27.421446,23.758509,21.111243,24.371248,25.105845,22.704981,26.870665,22.896221,22.264236,24.654437,28.526660,27.924645,21.277412,30.130161,18.721411,20.989122,26.277406,22.496278,22.281369,28.139041,27.204180,13.063146,27.356773,24.739940,17.295716,22.751735,26.475431,0.000000,25.160690,21.790536,17.973864,22.885100,27.751252,23.148841,26.174501,22.372101,26.454926,22.877172
Cục Tần số vô tuyến điện,30.000896,31.197144,28.815647,29.757482,30.985917,27.623180,28.870794,31.631104,29.101726,28.431974,28.285988,31.092424,28.067774,28.730622,30.022597,27.346570,31.111860,27.843206,23.716928,25.750972,30.392152,31.757203,29.172826,31.340957,23.566022,25.658914,25.817858,29.533545,31.270582,30.014182,24.951364,30.729588,29.259039,23.094328,29.067160,29.303301,25.060493,24.751781,21.539947,29.517653,30.494099,31.446614,24.311792,28.485983,28.851251,27.972254,31.373400,29.773581,23.505681,24.509214,27.211069,27.078233,28.181730,22.371359,27.942277,27.625638,21.702772,28.052260,25.207652,28.985929,30.623235,25.099676,28.913302,22.990512,28.270641,21.598418,26.250887,33.296276,25.857680,29.323623,29.005739,27.381746,29.311314,29.973235,28.323758,27.552655,33.135446,25.986870,23.979234,24.599988,30.710061,28.818437,29.231816,31.219055,27.343928,30.483811,26.091908,28.585921,29.182651,21.917924,19.409746,27.282184,27.319514,23.625407,27.703130,25.544119,25.268582,26.773829,28.044814,27.763080,22.375835,30.203773,25.000587,24.437200,20.946975,25.568623,19.699669,28.891810,25.497297,22.701303,21.269093,24.844802,27.228662,22.741604,28.638621,25.327797,0.000000,10.137718,25.639885,13.008664,28.626134,17.534397,26.829518,17.941849,27.125603,21.398680
Everything Coffee 'N Bagel,29.118503,30.038656,28.134956,28.888986,29.721694,27.004803,28.965035,30.309904,28.221647,24.684017,27.510957,24.852659,27.319833,27.984985,28.841477,23.596128,30.044057,27.074163,20.627562,24.256370,29.062517,26.402037,24.431102,29.673371,24.334714,25.339582,24.121667,28.778229,30.124962,28.580178,23.494333,25.425030,28.435819,23.946415,28.720896,28.188896,23.293084,23.428515,22.549288,27.248293,29.211436,26.258453,22.800654,27.888206,24.873039,27.029993,26.399864,29.500895,21.347595,23.101137,26.531136,26.413181,24.334376,23.423448,27.203463,27.195300,22.906506,27.585283,24.856634,25.896384,29.727293,22.896178,27.575413,24.146881,27.333055,22.980876,25.813768,28.303427,23.634898,25.168415,28.528322,24.084094,28.697508,29.218022,27.381408,26.720092,28.405885,24.913664,20.938273,22.223840,28.717698,27.400870,28.238370,26.950186,26.893086,29.686775,25.411912,28.156812,28.642197,22.487610,20.692167,26.001585,26.513234,23.630282,27.257764,22.933714,22.616560,25.914960,27.598494,26.424657,15.368249,29.489611,22.968292,20.029123,22.075161,22.536282,17.770409,26.384655,25.066925,21.053264,22.611369,18.809522,24.683114,18.470577,25.668152,23.540890,20.986161,0.000000,23.069315,17.650627,27.990760,16.085364,26.372215,16.335042,26.652625,17.590372
Starbucks,28.695636,22.121338,27.933058,28.519348,28.827127,21.974158,21.427319,29.297021,27.834095,21.818901,27.293132,22.241106,27.078850,27.775472,28.173259,21.081077,29.352454,26.932769,19.154812,21.645623,28.481808,23.811112,22.202337,28.750222,21.826989,25.661270,21.097902,28.435041,29.355568,28.067506,20.951862,27.806610,25.467185,21.397794,25.757499,27.785736,20.478417,21.198365,20.205272,24.562330,28.641849,24.742564,22.868712,27.710976,26.478118,26.984228,25.208238,26.140271,18.795883,23.271301,26.707159,26.739019,26.070657,20.761984,27.859115,27.149285,20.172480,27.476318,25.434428,26.262069,29.209086,19.770231,27.154677,21.004512,27.422656,19.757040,25.974393,27.793425,20.057820,26.278318,25.714279,20.654205,28.407212,28.812345,27.434727,26.980457,27.814652,25.190147,17.978651,15.973928,28.190038,27.106757,27.891216,26.984371,24.812923,29.211730,25.720677,24.553254,28.381679,24.480448,18.243056,26.667304,26.819295,25.486340,25.067256,17.425784,17.092811,26.199589,27.483525,26.552394,23.574761,27.633002,15.960315,22.982180,24.527173,20.486715,22.962595,26.590048,26.232888,18.105952,25.731341,22.122529,13.448962,19.660633,26.699557,19.549501,24.594140,21.253972,0.000000,23.066956,26.524411,22.666557,25.199750,21.987897,25.464295,22.370739
Chợ Trung Kính,28.202858,29.100014,27.232178,27.998976,28.692619,25.893148,27.375882,29.401362,27.168142,26.675005,26.363510,29.333090,26.147480,27.007791,27.682413,25.876072,29.273935,25.765600,22.551644,24.098324,27.857971,30.072385,27.745025,28.417993,21.782558,24.077645,23.855293,27.996165,29.318671,27.124802,23.376544,29.187014,27.900156,21.247766,27.698000,26.895987,23.245211,23.380654,19.739789,28.227100,28.095714,29.827737,22.826007,27.074951,27.618172,25.433091,29.822591,28.431554,21.629679,23.089992,25.118500,24.941538,27.022030,20.312950,25.992735,26.454990,19.534854,26.881766,22.892744,27.777262,29.014059,22.916463,25.744448,20.550899,25.897447,19.096881,24.552535,31.626728,23.410251,28.116412,28.028993,24.767779,28.035482,28.519391,25.967262,25.122679,31.507553,24.723898,21.402831,22.369116,26.870519,25.412231,27.072332,29.886362,26.613952,29.040472,23.063363,27.747753,28.048122,18.083080,17.230216,23.013016,24.852957,19.494119,26.936796,22.834628,22.601577,23.663367,26.925643,23.764303,18.038790,28.863107,22.895182,20.833313,16.004535,22.568291,16.330619,22.157743,23.074562,21.301905,13.867368,20.755525,24.230036,20.015806,19.791501,23.376484,14.342885,16.316510,23.494991,0.000000,28.007607,14.471953,26.347366,15.176854,26.632999,18.911966
Trường Mầm non Kim Lan,28.439428,28.539224,27.122278,25.317552,25.727382,27.553476,28.719261,25.203517,25.360606,27.671821,25.421795,28.608482,25.505284,24.922572,25.494899,27.952561,25.325557,25.621944,24.741853,28.498811,26.216873,28.247420,27.817281,25.864449,27.241374,25.501207,27.628657,24.824922,25.199197,25.618582,26.536285,28.143037,26.304079,27.679978,26.511522,25.366104,27.941505,26.965361,25.624937,27.154822,25.386713,28.517319,27.393831,24.518341,27.341663,25.291958,28.536850,26.785698,27.966410,27.367175,25.549126,25.085404,26.977086,27.666950,25.220646,23.364809,25.471526,25.496363,24.398084,27.137862,24.982971,27.534989,25.786796,27.782093,25.502223,27.134084,25.861118,29.298005,27.605113,27.415457,24.756533,25.799923,25.263357,24.701103,25.568832,25.310540,29.233100,28.603485,27.510136,26.979687,26.303730,26.080730,26.005528,28.832937,25.014748,24.628989,25.860842,25.509193,22.130981,26.136445,25.726284,26.038474,26.609439,25.902806,25.107822,26.951239,26.542474,25.981725,23.191588,26.150471,25.529983,24.675215,25.877828,26.967752,25.523073,27.200495,27.327372,26.162803,26.365257,26.163156,26.071223,26.960333,27.415131,27.190058,26.459713,27.247993,26.354493,27.236776,26.741757,26.248353,0.000000,27.788281,15.009906,25.977770,14.444711,27.443891
WinMart+,28.485069,29.350674,27.541073,28.281232,28.979717,26.311030,27.654046,29.626149,27.528453,24.569851,26.781501,24.756963,26.580763,27.343605,28.069478,23.605322,29.472087,26.261924,23.070839,24.213571,28.244688,26.202053,24.383364,28.788433,22.838178,24.605804,24.002350,28.237447,29.527264,27.626618,23.478048,29.365487,28.125689,22.392346,27.933948,27.345371,23.333664,23.448226,21.031370,28.426484,28.440829,26.068925,22.877864,27.353043,24.799094,26.055507,26.205120,29.096595,21.629657,23.152517,25.677496,25.532765,24.302346,21.689682,26.448382,26.722677,21.078802,27.123229,23.766798,25.753828,29.207827,22.999906,26.453863,22.099700,26.441932,20.868053,25.055698,27.972265,23.562581,25.083689,28.233889,25.486891,28.240432,28.724343,26.500819,25.760989,28.060600,24.833724,21.381867,22.421384,27.523727,26.196340,27.480256,26.749912,26.739875,29.214034,24.108439,27.919517,28.232161,20.807447,19.167542,24.345702,25.527913,22.028850,27.078196,22.966037,22.707557,24.641790,27.162137,24.904473,17.155145,29.036832,22.996552,20.776924,19.848085,22.680009,14.678001,24.134086,23.960128,21.286398,19.579046,19.819662,24.467624,19.280188,22.805869,23.499167,16.452528,11.689429,23.139822,16.268219,28.113754,0.000000,26.463843,10.339529,26.749482,14.195505
Trường Trung học cơ sở Văn Đức,25.960568,25.886658,24.858827,23.331820,23.632253,25.268449,26.002254,23.102656,23.478012,25.256104,23.425303,25.946277,23.521928,23.036695,23.528923,25.536921,23.183145,23.640884,23.079821,25.924377,24.099909,25.722590,25.446692,23.865385,25.046754,23.587092,25.215622,22.779982,23.029016,23.692167,24.399867,25.668671,23.977255,25.387615,24.161816,23.436418,25.537685,24.743131,23.751298,24.884015,23.432511,25.935479,25.160613,22.522410,25.214459,23.485359,25.992325,24.233630,25.710352,25.226539,23.592311,23.285930,25.093471,25.479871,23.364444,21.844881,23.696280,23.492338,22.828480,24.949029,22.759425,25.368218,23.818441,25.585716,23.688210,25.079919,23.829895,26.577481,25.332597,25.293201,22.778111,23.969178,23.161112,22.744948,23.683879,23.543945,26.571969,26.275728,25.464252,25.037907,24.314355,24.147466,23.986836,26.389161,23.208767,22.606699,23.957019,23.483625,20.839087,24.235234,23.987393,24.099664,24.633972,24.061853,23.229274,24.997717,24.652097,24.129861,21.535299,24.213183,23.806174,22.664543,24.167129,25.006354,23.767908,25.184284,25.310394,24.230107,24.485048,24.473462,24.212259,25.036833,25.387648,25.228184,24.566895,25.366954,24.485932,25.310128,24.964056,24.379898,14.408332,25.753520,0.000000,24.239100,11.590321,25.498249
Trung tâm Hỗ trợ doanh nghiệp Hà Nội,27.546164,28.196038,26.720635,27.357431,27.746889,25.422546,26.868056,28.404372,26.545642,23.757409,25.851277,24.056266,25.595418,26.469458,26.832207,22.926294,28.468164,25.284903,22.575007,23.513174,27.010654,25.506754,23.788007,27.326626,23.549070,23.895512,23.157591,27.410655,28.469553,26.303789,22.763059,24.692097,27.377454,23.182768,27.190967,26.205781,22.574294,22.870217,22.000355,27.709704,27.248111,25.394627,22.252085,26.610283,24.271671,24.941807,25.551725,28.311742,20.935013,22.573017,24.708175,24.581209,23.811991,22.680633,25.517349,26.106143,22.205726,26.496266,22.862631,25.115323,28.318168,22.148292,25.034682,23.178787,25.358954,22.047401,24.220970,27.173293,22.557385,24.560717,27.584762,24.304866,27.538926,27.923330,25.417594,24.693526,27.259144,24.268554,20.482596,21.574265,25.856459,24.777238,26.341893,26.152527,26.268126,28.401973,22.917261,27.290680,27.597887,20.001130,18.786235,22.845841,24.459726,20.999642,26.579625,21.895056,21.674721,23.453202,26.553757,23.407433,16.869137,28.280511,22.121018,19.588060,18.982421,21.519378,18.128097,22.256680,23.005698,20.728493,18.553339,18.763599,23.219074,18.524885,20.923682,22.673268,16.145558,12.579084,22.389007,14.727932,27.743169,9.809457,26.183310,0.000000,26.463183,13.273501
