,depot,WinMart+,Trường Mầm non Thịnh Liệt (cơ sở Giáp Nh,Trường Mầm non Hoa Mai,Trường mầm non Vườn Hồng,WinMart+,WinMart+,Siêu thị Đức Thành,WinMart+,Siêu Thị T-Mart,Trường Trung học cơ sở Tân Định,Trường Tiểu học Hoàng Liệt,WinMart+,WinMart+,Cục Dự trữ Nhà nước khu vực Hà Nội,Trường Mầm Non Đại Từ,WinMart+,Cà Phê Parkland,Trường Mầm non Định Công (Cơ sở 3),Highlands Coffee,WinMart+,WinMart+,Trường Mầm non Hoàng Liệt (cơ sở Tứ Kỳ),WinMart+,WinMart+,Trường Mầm non Sao Mai,KFC,Trường Đại học Công nghệ và Quản lý Hữu ,Không có tên,WinMart+,Không có tên,WinMart+,MM Mega Market Hoàng Mai,Trường Tiểu học Đại Kim,Không có tên,Không có tên,Cà Phê 3k,Không có tên,WinMart+,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,AEON MaxValu Linh Đàm,WinMart+,WinMart+,WinMart+,Trường Mầm Non Hoạ Mi,WinMart+,WinMart+,Trường Tiểu học Chu Văn An,WinMart+,WinMart+,Trường Mầm non A Tứ Hiệp,Cà Phê KOK,Không có tên,Trường Đại học Kinh tế - Kỹ thuật Công n,WinMart+,Trường Quốc tế Singapore,WinMart+,Trường Tiểu học Tam Hiệp,WinMart+,Delícia Coffee & Lounge,UBND phường Khương Thượng,WinMart+,Siêu thị B11 Kim Liên,WinMart+,Cà Phê Big One,Trường Mầm non Đại Thanh,siêu thị 24h ninja mark,Trường Mầm non Tứ Hiệp (điểm Cổ Điển B),WinMart+,Không có tên,Quan an Nam Nhu 1,WinMart+,Taste Tea,WinMart+,WinMart+,Trường Cao đẳng Hà Nội,TK mark,Hội đồng nhân dân - Ủy ban nhân dân phườ,Trung tâm Công nghệ Phần mềm Thủy lợi,WinMart+,Không có tên,Cafe Dinh,Trường Trung học cơ sở Yên Mỹ,WinMart+,Coffee Cây,Trường Mầm non Tứ Hiệp (điểm Đồng Trì),Trường Mầm non Lĩnh Nam (cơ sở 2),Chợ Nhân Chính,Cục Sở hữu Trí tuệ,WinMart+,Kho bạc Nhà nước Đống Đa,Tịnh Cafe,Trường Mầm non Yên Mỹ,WinMart+,5050 Rooftop Cafe & Pub,Thuế cơ sở 4 thành phố Hà Nội,Trường Trung học cơ sở Lĩnh Nam,WinMart+,WinMart+,WinMart+,Cửa Hàng Tiện Lợi BV Mart,Đảng uỷ - HĐND - UBND phường Thanh Xuân,Starbucks,WinMart+,WinMart+,WinMart+,Phường Ô Chợ Dừa,Chợ Xanh Văn Quán,Noble Moment,WinMart+,Co.opmart,WinMart+,9.0cafe,The Coffee House,Cục Tần số vô tuyến điện,Everything Coffee 'N Bagel,Starbucks,Chợ Trung Kính,Trường Mầm non Kim Lan,WinMart+,Trường Trung học cơ sở Văn Đức,Trung tâm Hỗ trợ doanh nghiệp Hà Nội,Trường Mầm non Văn Đức (điểm Chử Xá),WinMart+
WinMart+,42.349502,37.769509,41.362681,42.447871,43.334047,37.576207,35.869201,44.769916,40.983854,37.716069,39.680873,38.044778,39.348098,40.959782,41.413265,35.805993,44.631067,38.504209,31.144671,36.842668,41.344411,41.215910,37.692826,41.824677,37.581768,32.076633,36.715744,42.928634,44.604620,39.699513,35.729462,39.609760,44.216535,36.698828,44.762026,39.936733,34.653511,35.866927,33.856871,42.255423,41.925235,41.083140,34.398905,41.617041,38.871153,37.327041,41.408687,45.919235,30.297722,35.119235,41.727060,37.655154,37.977572,35.183586,40.614628,40.952846,33.825734,40.260305,33.366519,43.882470,44.540429,32.851608,37.201961,36.085049,38.898391,33.437583,37.864949,44.891618,34.535670,39.486445,44.548041,35.762099,43.433773,43.961283,39.044764,38.602766,45.176719,41.912564,27.606905,24.936075,39.035136,35.643307,42.007760,42.623808,42.220527,44.840691,36.348498,44.288857,43.684617,33.171559,28.729984,36.309792,38.159785,32.307019,42.795785,24.964029,23.214359,37.340594,45.586210,36.088813,28.872479,48.286235,30.534739,28.021838,34.530292,0.000000,30.523119,38.782148,39.288449,28.285044,36.985892,22.453333,31.390432,18.643344,40.426182,33.885494,37.456914,31.638904,28.666331,33.939063,44.675536,33.826936,42.092460,32.911782,42.569206,33.933245
WinMart+,46.070159,48.047643,44.698819,46.116208,47.781549,42.742358,36.705530,49.042943,44.982617,38.711231,43.645659,38.974717,43.320578,44.577790,46.109650,36.846185,48.493949,42.733294,29.694040,37.883552,46.410174,41.898481,38.494891,47.545229,35.544188,39.726949,37.837264,46.205057,48.654916,45.319647,36.753336,40.309283,45.991146,34.550081,45.657762,44.772057,35.992212,36.779333,31.690665,42.758691,46.761659,41.748405,35.498885,44.646181,39.502472,42.325486,42.039847,46.371269,32.114959,36.117187,42.221623,41.928988,38.617467,32.709372,44.829512,43.513245,31.163946,44.220398,37.922199,41.341232,47.970380,34.685610,43.153562,33.124792,43.608030,30.333732,41.186909,45.394589,36.245752,40.066418,44.974370,32.615483,46.190126,47.067449,43.736326,42.398771,45.636461,39.557754,29.978369,33.279156,46.011223,42.594312,45.495375,43.118412,42.595658,47.929821,38.446298,44.655339,46.159521,27.192159,26.408868,40.584939,41.989971,36.272683,43.170873,34.461422,33.743837,39.472986,44.305441,40.625213,22.986879,47.577054,35.157582,25.662926,29.288343,32.808793,0.000000,39.778544,40.072871,32.378891,35.613760,24.485606,37.455719,26.171875,40.900653,36.578113,29.577520,21.120404,36.130686,29.511571,43.565077,25.501843,41.118538,26.572809,41.603844,30.557826
WinMart+,46.753056,49.334531,45.006360,46.790575,49.187200,42.615186,45.376687,50.661764,45.469392,44.474774,43.765783,49.606388,43.346947,44.902602,47.082171,42.592953,49.714131,42.572003,35.667416,48.967661,47.596303,50.978505,46.184159,49.421602,41.657882,38.780811,43.468065,46.802996,49.994510,46.284104,41.739212,49.124423,46.469626,41.039594,46.093564,45.344180,42.089688,45.196776,38.394423,47.042869,47.973641,50.518526,40.649999,44.911296,45.826522,41.916664,50.409287,47.498128,40.161297,40.886192,47.654626,40.957040,44.643181,40.345512,45.299377,43.547879,39.541972,44.374533,35.329107,46.219643,48.918108,42.414940,43.111581,42.347060,43.164892,40.207515,40.345650,54.077014,43.868640,46.766219,47.176882,40.409845,46.668774,47.767995,43.344647,41.452524,53.815404,43.167034,40.967125,41.665741,46.788128,42.160045,50.681117,50.235886,42.826697,48.758375,35.069623,44.877838,46.561335,35.645511,36.853508,40.573976,40.830401,35.667749,43.401912,43.578467,42.988215,36.863181,44.459823,36.575287,37.871519,48.277894,42.170647,42.582596,26.735891,43.821332,34.924135,0.000000,37.803863,37.992391,37.890243,43.423358,46.382758,38.975729,43.478118,42.522853,42.745716,36.355243,43.127806,34.988521,43.583447,38.108970,40.991732,34.746189,41.502654,40.039716
Phường Ô Chợ Dừa,38.181605,39.809474,37.421310,38.420300,38.542198,37.180737,38.340744,40.624972,35.997383,39.877763,33.741244,41.499562,37.796826,36.200323,35.669396,39.193405,40.997717,36.383884,34.575252,41.560204,34.530839,43.338600,39.500814,39.252429,39.799260,34.405202,40.226762,41.115883,40.225966,37.275273,39.144934,42.053064,39.740609,39.233018,39.304639,34.108205,38.515137,38.896787,37.169123,41.087517,32.216005,43.002369,39.097080,41.002888,40.092148,34.664859,43.228409,40.872205,38.718412,37.584837,31.910498,33.844822,39.189111,38.624734,31.675839,37.624278,37.873384,38.493277,33.027966,40.315913,41.003900,38.291652,36.462941,39.744493,30.451764,37.934473,29.900527,46.357095,37.074234,41.196658,41.700885,37.896215,40.407422,40.661903,26.884589,28.738263,46.475621,44.514890,36.927990,37.637498,33.351997,38.409167,32.878623,44.228310,38.824986,41.751444,30.465703,40.147809,39.648184,39.464072,35.967176,34.370230,26.492225,34.180131,39.143161,38.819823,38.462756,25.903184,41.187965,29.345905,35.901024,41.768594,38.542800,38.468899,31.399431,38.562410,34.534346,34.093764,0.000000,36.055313,35.463230,38.792902,40.520267,36.965849,38.246121,39.092119,38.131906,32.862888,40.387665,35.110985,41.755539,36.501123,39.472706,34.929624,39.974592,37.822893
Chợ Xanh Văn Quán,41.496444,34.323254,40.740222,41.578227,42.053927,34.129405,33.095752,43.232350,40.353182,33.796198,39.331382,34.273540,39.048600,40.387951,40.576892,32.506723,43.334834,38.410363,32.620731,33.190715,40.517027,44.577825,34.466947,40.789977,37.718081,33.389882,32.663203,42.057903,43.265498,39.255645,30.546275,42.015518,43.106768,37.065024,43.575490,39.475695,31.148544,31.125196,35.033288,44.473458,40.994881,36.237278,32.079075,41.002116,39.834923,37.548280,36.690616,44.399960,27.763311,32.380540,40.839591,37.774044,38.984060,36.061818,40.042443,40.508344,35.215789,39.926807,34.731054,38.297543,43.370867,32.706074,37.443618,36.775392,38.710054,35.044958,37.835513,41.569885,30.212287,39.408585,43.454503,36.546794,42.596078,42.961483,38.813253,38.473634,42.113586,35.496140,32.093273,25.430052,38.722238,36.409736,41.062183,40.625763,36.877786,43.712704,36.871691,37.443802,42.880757,35.157691,32.090832,36.805202,38.149806,34.281204,37.205997,32.543499,31.823398,37.552187,44.466162,41.893778,32.263229,46.619203,25.280225,31.763879,39.095603,33.294892,33.397158,41.770309,41.487668,0.000000,40.642569,36.107577,25.848132,33.420628,39.632042,20.781534,37.570368,33.444702,27.409923,35.070756,44.091711,35.133571,41.781826,34.359144,42.215907,35.012214
Noble Moment,46.514146,48.597817,45.057885,46.552115,48.391505,43.101588,45.377131,49.653082,45.435707,44.611558,44.064597,42.200830,43.730954,44.971309,46.690498,40.351122,48.998212,43.169187,37.118387,41.391273,47.050812,50.168291,46.073618,48.322154,37.744724,39.983624,41.700158,46.590071,49.193209,46.011411,40.213661,48.604305,46.324957,36.904250,45.991562,45.335833,40.256527,39.892702,34.207152,46.838427,47.385247,49.785101,39.106671,44.971335,45.767066,42.838048,49.727006,47.233893,37.490915,39.436143,42.640243,42.347723,44.728748,35.508280,45.308161,43.761410,34.269808,44.485653,38.221418,46.108815,48.397857,40.154367,43.827810,36.418198,44.129211,33.961878,41.503761,52.908617,41.563501,46.612752,46.758840,36.137665,46.506696,47.443788,44.257403,42.894254,52.740784,41.998253,38.006755,39.268479,46.958588,43.302885,46.007683,49.672846,44.140847,48.314666,38.864733,46.199638,46.433337,33.538609,30.104037,41.443583,42.468331,36.648444,44.732856,40.916569,40.330269,39.968407,44.553693,41.376108,34.033050,47.927738,40.089880,38.379700,30.471007,40.716342,29.610651,35.952462,40.508963,36.397033,0.000000,39.015806,43.645718,35.870948,30.506234,40.698601,27.156225,22.869598,41.173672,23.703566,45.810592,31.174276,43.022715,31.171451,43.499453,36.096206
WinMart+,47.453034,49.414267,46.039404,47.465286,49.309947,44.397961,38.140262,50.415198,46.570349,40.641103,45.369774,40.793405,45.078511,46.055479,47.867461,38.646573,49.706624,44.696014,33.261795,39.779003,48.270944,43.538165,40.023546,49.516386,40.013173,41.570476,40.016018,47.401206,49.927240,47.564225,38.518107,41.795357,46.077984,39.326419,46.580806,46.752114,38.150840,38.341155,36.766116,44.057061,48.503260,43.336385,37.231122,45.867790,40.775143,44.740761,43.559587,47.934015,34.462295,37.747532,44.261107,44.045851,39.830359,38.366738,46.528772,44.606788,37.418202,45.271267,40.832484,42.664162,49.080936,37.407839,45.917431,39.796816,45.699588,37.650172,42.924483,46.982137,39.163574,41.305052,46.272893,39.753692,47.189982,48.144132,45.793492,44.703378,47.139050,40.923832,33.485583,36.120944,48.733167,45.657524,47.168085,44.433822,43.569614,48.938191,41.995249,45.748192,47.048350,37.923307,33.150632,45.136561,44.379821,41.194819,44.187295,37.852998,37.081550,42.895163,45.296788,44.668432,33.700863,48.534407,37.663247,31.089418,37.584077,36.821146,28.638890,45.195450,42.881957,34.068939,42.146077,0.000000,41.216805,23.035969,45.416627,38.761762,38.457112,28.876374,34.605038,34.383282,45.504277,32.062008,42.810194,31.044139,43.286946,32.637533
Co.opmart,43.587722,39.358047,42.558537,43.660847,44.684598,39.240781,37.432059,45.980172,42.418498,39.610463,41.226276,39.820947,40.927439,42.283874,43.009618,37.743242,45.724703,40.262605,33.005981,38.789438,43.043362,42.591152,39.221556,43.642707,39.459342,33.954312,38.918693,43.996798,45.749322,41.748068,37.640623,40.967903,45.216446,38.764017,45.719284,41.729321,37.085288,37.565464,36.271784,43.289336,43.504840,42.423904,36.404283,42.702097,40.092654,39.486472,43.414865,46.936047,33.464218,39.999877,43.314846,39.507601,44.575754,37.744177,42.151755,41.935354,36.778600,41.259867,35.927016,46.220602,45.540069,36.111390,39.693123,39.003698,40.751032,36.891700,39.361302,48.935486,37.724382,44.974992,45.462410,38.901331,44.322476,44.909749,40.871508,40.600177,48.768204,44.055076,32.811840,27.351105,41.501143,38.288482,43.475851,46.371205,43.006705,45.729383,38.933763,45.074780,44.470821,37.266795,32.647388,38.860574,40.233883,35.668336,43.590336,34.430719,33.013011,39.448873,46.346952,38.383847,32.916429,49.029871,29.759125,32.334682,37.482093,34.766393,34.660373,41.179424,40.928036,27.066020,39.613590,43.770370,0.000000,26.959434,42.628634,35.324124,40.211494,34.343334,26.977879,36.336994,45.120672,36.642706,42.520411,35.403833,42.988642,36.330674
WinMart+,45.473790,38.311560,44.384571,45.512231,46.706941,38.200950,36.655405,47.773501,44.550142,38.400496,43.485886,38.651900,43.229230,44.263517,45.353725,36.762851,47.447294,42.778001,32.596299,37.671563,45.533683,41.310985,38.265641,46.294255,38.282773,40.376702,37.586624,45.651921,47.539911,44.647651,36.680802,39.909512,43.944733,37.587156,44.439056,44.313237,36.010721,36.712533,35.324974,42.213864,45.850459,41.186714,35.576981,44.365853,39.221921,42.488909,41.469551,45.417037,32.755832,36.118286,42.385110,42.177622,38.413575,36.523948,44.412670,43.428768,35.584029,44.042079,39.348020,43.619476,47.118380,34.942483,43.078205,37.408220,43.438517,35.500677,41.522992,44.509017,36.206198,39.751626,44.267085,37.238198,45.721678,46.419852,43.532710,42.544868,44.768474,41.904794,31.932781,29.713957,44.989019,42.706320,44.925230,42.547724,42.187084,47.162698,39.939806,44.067995,45.733576,36.720552,31.964415,41.551909,42.238328,38.960181,42.711096,32.553004,31.585327,40.625583,44.118495,41.498310,33.837142,47.628908,33.993677,32.317782,36.197937,18.591265,31.299508,41.204889,40.910088,31.151312,39.120565,26.974775,36.445919,0.000000,41.721852,35.883161,36.770629,30.370657,34.962625,34.288773,44.530358,32.718130,42.083767,31.879518,42.534937,32.997740
9.0cafe,47.155075,49.569400,45.502651,47.184698,49.456800,43.384856,45.813246,50.805814,46.034490,45.057111,44.509805,49.787335,44.133619,45.450205,47.604787,43.243097,49.895456,43.520497,36.735260,49.174128,48.109976,51.065417,46.543952,49.782025,42.418642,39.865495,43.684733,47.145844,50.175697,47.087600,42.031043,49.313704,46.786842,41.902537,46.436369,46.096393,42.415407,45.582260,39.538661,47.308815,48.410256,50.622499,41.009684,45.347783,46.152040,43.231651,50.521714,47.746959,41.126636,41.211585,42.232232,41.871067,45.011236,41.438713,43.798863,43.992600,40.831307,44.759540,37.650701,46.511062,49.124195,42.782917,44.579607,43.414568,43.976593,41.641125,41.058305,53.976275,44.101544,47.031904,47.399878,42.005665,46.951411,48.025084,44.130600,42.460253,53.731662,43.330196,41.582391,42.118915,47.684913,43.994988,46.205223,50.339510,43.143432,48.955688,38.277356,45.143370,46.818244,37.770323,38.526823,42.689851,41.931867,38.500262,43.710014,43.870431,43.357670,39.704961,44.819153,40.592795,39.501613,48.483442,42.540381,43.189881,31.401558,44.138287,36.954782,46.577590,38.035150,38.522120,37.464675,43.921292,46.412401,39.838031,0.000000,42.815579,38.497754,33.627024,43.393264,26.101260,46.238587,34.211858,43.288460,30.873868,43.782280,37.831718
The Coffee House,43.904094,39.947486,42.909073,43.968809,44.976074,39.855820,38.081129,46.177955,42.828956,40.285162,41.721947,40.452979,41.448704,42.676987,43.428672,38.520159,45.921957,40.860531,33.928029,39.523828,43.496336,50.007489,39.793817,44.078697,40.142470,34.850583,39.711657,44.261922,45.946519,42.354490,38.408865,47.044163,45.421849,39.532368,45.899095,42.267488,38.066782,38.257042,37.278905,43.571487,43.906523,41.153481,37.743920,43.018356,44.368684,40.254878,42.178511,47.064681,34.898139,38.354097,43.725058,40.182174,43.611803,38.734407,42.604533,42.243000,37.947949,41.593116,37.011060,44.942306,45.728352,37.425711,40.538116,40.019475,41.357360,38.214004,39.924794,47.921482,38.891797,44.036688,45.642088,39.993587,44.536254,45.115006,41.469263,41.257651,47.856663,42.494452,34.996353,27.974266,42.235320,39.269983,43.851848,45.467134,43.229046,45.891959,39.855517,40.870735,44.658959,38.751559,34.405571,39.773704,40.933981,37.042084,43.804163,37.495079,36.364591,40.200144,46.466826,45.573558,34.708183,49.055772,30.561144,34.262342,42.881208,36.719749,36.358131,45.929963,44.333446,21.308490,44.645915,40.385656,28.239907,37.126265,43.217659,0.000000,41.091384,35.563396,29.307425,37.335489,45.223488,37.769121,42.648790,36.487719,43.108494,37.337536
Cục Tần số vô tuyến điện,48.239266,50.456992,46.637953,48.251677,50.463528,44.937355,46.854819,51.604891,47.374046,46.353621,46.062525,50.555814,45.745770,46.713625,48.961120,44.573976,50.689374,45.380131,38.587336,41.904674,49.517950,51.671778,47.466031,51.112978,38.428977,41.810743,42.311336,48.076507,50.986711,48.922086,40.727775,50.031053,47.640686,37.665194,47.332864,47.777269,40.872642,40.363774,35.121389,48.068796,49.699031,51.245927,39.654429,46.389361,46.980300,45.595164,51.128069,48.506888,38.294274,39.949564,44.382040,44.132373,45.890707,36.456595,45.522970,44.974551,35.371626,45.673194,41.080939,47.287805,49.892669,40.915120,47.181098,37.477392,46.067541,35.255701,42.857880,54.318171,42.335656,47.766335,47.246736,44.683970,47.737087,48.819287,46.178622,44.917828,54.073610,42.366694,39.091680,40.106030,50.099301,47.006537,47.698347,50.869117,44.560404,49.656003,42.567952,46.636575,47.527110,35.749207,31.632433,44.523966,44.543000,38.543428,45.160975,41.823516,41.263838,43.655597,45.681729,45.309476,36.499667,49.175432,40.810993,39.890562,34.182362,41.734229,32.145110,47.158241,41.551571,37.029883,34.710593,40.556459,44.457682,37.109419,46.748356,41.354293,0.000000,16.545181,41.807006,21.222574,46.648907,28.608477,43.715813,29.261983,44.201097,34.924191
Everything Coffee 'N Bagel,46.822942,48.606985,45.537474,46.844296,48.426884,43.931709,47.008529,49.501527,45.941791,40.243324,44.800744,40.410561,44.526931,45.501849,47.035026,38.461021,48.949890,44.126873,33.561275,39.472855,47.351801,42.958846,39.751315,48.393439,39.682551,41.290573,39.601745,46.847596,49.119191,46.585147,38.349673,41.395195,46.300867,39.055178,46.769575,45.960678,37.990347,38.206162,36.767438,44.373714,47.608999,42.791621,37.189902,45.416401,40.502798,44.059648,43.023281,48.063113,34.778780,37.654750,43.273347,43.048845,39.626176,38.171439,44.319744,44.274478,37.333822,44.913397,40.509244,42.247764,48.433422,37.323487,44.998158,39.362733,44.540125,37.513976,42.166479,46.173395,38.765448,40.998423,46.469835,39.303026,46.738195,47.589993,44.642843,43.561146,46.355991,40.617592,34.134685,36.232627,46.849601,44.694863,46.077850,43.913963,43.826333,48.358429,41.459057,45.937049,46.647654,36.678845,33.722895,42.434524,43.228969,38.551832,44.435543,37.616751,36.998934,42.256084,44.955777,43.125998,25.069339,48.013848,37.522127,32.717862,36.024213,36.800947,28.997709,43.084457,40.851324,34.342502,36.902045,30.729732,40.364912,30.140909,41.930852,38.498921,34.329020,0.000000,37.617105,28.796700,45.615406,26.245320,42.972480,26.642448,43.432179,28.717390
Starbucks,46.189757,35.968745,45.212925,46.246836,47.196141,35.846803,34.777632,48.079973,45.401061,35.723754,44.525084,36.168143,44.267169,45.166649,46.119629,34.450960,47.886199,43.987168,31.169824,35.229641,46.439652,38.749038,36.130418,47.033113,35.691217,41.832805,34.810834,46.297509,47.960988,45.788712,34.355402,45.282059,41.475689,34.986688,41.952822,45.371396,33.482598,34.638777,32.994533,40.008860,46.691320,40.330453,37.396550,45.138398,43.126605,43.995246,41.090832,42.597822,30.628693,37.940813,43.667477,43.590151,42.463578,33.842172,45.398554,44.209953,32.885437,44.746433,41.460456,42.987629,47.600520,32.235482,44.494831,34.248715,44.697200,32.414025,42.643644,45.487551,33.066841,42.818960,41.898283,33.850583,46.279383,46.943369,44.755026,43.998760,45.592040,41.081015,29.318770,26.051079,46.141764,44.336614,45.699679,43.984126,40.449654,47.600204,42.115736,40.203161,46.239196,40.035181,29.741754,43.733713,43.756954,41.733232,40.879386,28.731260,28.107725,42.754447,44.785698,43.552001,38.574840,45.008964,26.209267,37.737490,40.216191,33.629065,37.640884,43.647778,42.770971,29.624972,42.209079,36.333074,22.109945,32.233190,43.847130,32.141672,40.445695,34.873435,0.000000,37.773826,43.249144,37.138128,41.084452,35.942582,41.518477,36.717029
Chợ Trung Kính,45.355512,47.166620,44.078741,45.402935,46.825685,42.124608,44.431116,48.095262,44.228093,43.532866,42.933415,47.697340,42.617365,43.914433,45.167736,42.178397,47.696328,41.995156,36.692850,39.216753,45.390211,48.932269,45.144603,46.347185,35.521580,39.235021,39.228394,45.575860,47.805785,44.213985,38.202751,47.521743,45.430129,34.654883,45.105286,43.853886,37.913384,38.129200,32.187332,45.969098,45.791766,48.609517,37.232321,44.093321,44.974284,41.457671,48.602472,46.322192,35.239300,37.637501,40.970414,40.651334,44.004052,33.103332,42.348359,43.070543,31.839363,43.769250,37.309580,45.317539,47.272607,37.357422,42.040765,33.501628,42.201884,31.224107,40.171389,51.596903,38.460324,45.802497,45.658369,40.452892,45.662005,46.454099,42.338889,40.958526,51.467350,40.309876,34.893478,36.470975,43.838156,41.452965,44.204410,48.700493,43.373358,47.307801,37.633765,45.276081,45.682270,29.496116,28.082040,37.609068,40.523800,31.809724,43.914320,37.516524,37.035537,38.586771,43.862231,38.841778,29.427408,46.996680,37.464475,34.087840,26.149044,36.914359,26.674459,36.242404,37.607252,34.750808,22.666401,33.965733,39.690651,32.697672,32.385280,38.294717,23.501788,26.675182,38.315048,0.000000,45.647493,23.625738,42.936389,24.755982,43.404620,30.927216
Trường Mầm non Kim Lan,46.162747,46.798768,44.197940,41.365130,42.481020,45.331586,46.668018,41.718280,41.721011,45.698238,41.830027,46.716048,42.057224,40.599478,42.099979,46.080058,41.678303,42.214430,40.371099,46.556221,43.123552,46.034180,45.292333,42.688364,44.941694,41.941568,46.000034,40.522797,41.540142,42.169150,43.907658,45.938758,42.968132,45.669377,43.328604,41.796967,46.102268,44.465467,42.228211,44.342849,41.735584,46.847173,45.210975,39.998928,44.574713,41.607827,46.877561,43.896229,45.818222,45.013300,42.165009,41.227086,43.986357,45.424624,41.309312,38.088342,41.863382,41.567381,40.075850,44.841755,40.925411,45.309246,42.656294,45.716703,41.834714,44.944595,42.866705,48.410592,45.951805,44.729191,40.389400,42.692464,41.210962,40.297057,42.111503,41.663332,48.382472,47.094338,45.277846,44.424661,43.474554,43.075169,43.028189,47.202591,41.017952,40.191417,42.761541,42.179728,36.109513,43.164116,42.208215,43.125754,43.842002,42.836026,41.311855,44.883292,44.084814,42.819857,37.853347,43.322736,42.191945,40.257904,42.923289,44.728515,42.270895,45.101229,45.248383,43.381989,43.178753,43.240871,43.201280,44.729969,45.531049,45.032162,43.898183,45.258993,43.786531,45.148900,44.073267,43.424816,0.000000,45.997962,24.518253,42.900082,23.596811,45.508893
WinMart+,45.815837,47.557610,44.582027,45.863489,47.276222,42.806567,44.883743,48.443946,44.816390,40.081217,43.615568,40.257086,43.324940,44.460941,45.780538,38.478096,48.020406,42.805219,37.537913,39.404709,46.021357,42.634777,39.674747,46.952498,37.243915,40.096494,39.454275,45.968758,48.146895,45.032791,38.352678,47.812299,45.797416,36.522369,45.489604,44.587370,38.058355,38.240074,34.293937,46.293748,46.354858,42.484370,37.317585,44.546021,40.383381,42.472831,42.707476,47.406000,35.239456,37.739908,41.882919,41.615428,39.574981,35.347274,43.090907,43.506196,34.356186,44.162225,38.734460,42.017154,47.588524,37.493930,43.181074,36.026865,43.089413,34.105730,40.977444,45.635540,38.694583,40.861691,45.991688,41.609693,45.995346,46.787447,43.209152,41.999459,45.817228,40.489163,34.859473,36.556401,44.904312,42.732438,44.851256,43.589313,43.578450,47.589969,39.334727,45.552518,45.981493,33.940220,31.239445,39.769968,41.624496,35.941288,44.144895,37.716560,37.193343,40.182302,44.246839,40.687764,27.985995,47.278915,37.614146,33.980895,32.414715,37.080976,23.964568,39.457788,39.049921,34.725441,31.988178,32.420033,40.062328,31.482030,37.301314,38.478766,26.946713,19.102055,37.735342,26.543872,45.819058,0.000000,43.124950,16.865300,43.593187,23.203905
Trường Trung học cơ sở Văn Đức,42.409935,42.723651,40.768185,38.365028,39.274677,41.841647,42.521982,38.491460,38.876387,41.983239,38.798387,42.644971,39.043949,37.772070,39.113125,42.379516,38.408073,39.212460,37.909191,42.633290,39.909924,42.199454,41.706749,39.659174,41.605205,39.059906,42.275327,37.438027,38.226255,39.269189,40.655608,42.188097,39.437892,42.182119,39.762950,38.890176,42.434974,41.090969,39.419143,40.920089,38.797468,42.909855,41.824117,37.002670,41.337560,38.914453,43.005616,39.999817,42.425800,41.794213,39.220636,38.548896,41.008035,42.139179,38.547779,35.648103,39.231540,38.340940,37.773054,41.530759,37.556559,42.053009,39.694530,42.415508,39.146990,41.854599,39.797707,44.245919,42.489454,41.520866,37.341927,39.963815,37.828719,37.153171,39.301451,39.048179,44.313175,43.589840,42.228775,41.541027,40.494219,40.187773,39.993296,43.529550,38.346566,36.952773,39.919289,39.130601,34.049207,40.333618,39.657056,40.225059,40.901367,40.101423,38.517078,41.957467,41.266767,40.077966,35.202631,40.428341,39.651679,37.033602,40.401779,41.802730,39.674626,42.088512,42.240145,40.495975,40.412573,40.768753,40.440139,41.870089,42.500974,42.116420,41.084257,42.472795,41.009051,42.292048,41.471915,40.657558,23.723684,42.973282,0.000000,40.350490,19.034202,42.624483
Trung tâm Hỗ trợ doanh nghiệp Hà Nội,44.312938,45.782130,43.258614,44.369639,45.357408,41.407163,43.611305,46.541158,43.229988,38.834852,42.104881,39.121122,41.773540,43.043150,43.851890,37.404326,46.389721,41.226817,36.734551,38.268511,44.015333,41.507015,38.709245,44.628937,38.442037,38.943357,38.145269,44.627290,46.434050,42.881521,37.261478,40.207418,44.583819,37.839989,44.284517,42.734538,36.845498,37.305711,35.878463,45.131275,44.416256,41.390406,36.324666,43.340952,39.528430,40.662371,41.647585,46.132544,34.111599,36.799731,40.328338,40.069320,38.779933,36.966558,41.578707,42.506119,36.197244,43.145102,37.265228,41.038475,46.144301,36.110093,40.949089,37.790823,41.329649,36.108223,39.695123,44.393855,37.122471,40.014752,44.939733,39.762956,44.858047,45.488016,41.449174,40.265100,44.601942,39.573766,33.398453,35.180609,42.246482,40.453761,43.083708,42.622305,42.816221,46.273132,37.457847,44.604823,44.954639,32.650616,30.622955,37.398991,39.889680,34.323989,43.339650,36.035340,35.577887,38.251196,43.262469,38.323649,27.552061,46.054910,36.259838,32.105452,31.067533,35.259331,29.661231,36.467175,37.502022,33.853063,30.378075,30.759445,38.101200,30.314513,34.297740,37.208082,26.502261,20.600991,36.519908,24.072597,45.225600,16.042018,42.677068,0.000000,43.136533,21.744651
